Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   1292, rd_minus:   1362, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10304, rd_minus:  11160, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2439 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1244, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2440 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15858, rd_minus:  18372, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2441 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    706, rd_minus:    536, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2442 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  29876, rd_minus:  31614, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2443 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2444, rd_minus:   2258, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2444 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4334, rd_minus:   5114, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2445 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19374, rd_minus:  19374, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2446 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3738, rd_minus:   4284, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2447 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6238, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2448 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3350, rd_minus:   3196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2449 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2928, rd_minus:   2734, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2450 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5510, rd_minus:   5160, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2451 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4576, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2452 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1316, rd_minus:   1348, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2453 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  53908, rd_minus:  47516, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2454 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  33880, rd_minus:  33716, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2455 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8636, rd_minus:   7832, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2456 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4782, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2457 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4430, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2458 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12692, rd_minus:  13276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2459 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1440, rd_minus:   1480, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2460 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15822, rd_minus:  17564, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2461 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3472, rd_minus:   3692, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2462 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2140, rd_minus:   2166, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2463 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13770, rd_minus:  18216, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2464 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7144, rd_minus:   7676, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2465 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2848, rd_minus:   2834, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2466 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3032, rd_minus:   3046, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2467 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2374, rd_minus:   2160, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2468 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4634, rd_minus:   4846, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2469 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2806, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2470 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6212, rd_minus:   8876, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2471 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    564, rd_minus:    510, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2472 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17870, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2473 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3424, rd_minus:   4784, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2474 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    254, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2475 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3812, rd_minus:   3982, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2476 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3524, rd_minus:   3518, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2477 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  18522, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2478 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19544, rd_minus:  20356, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2479 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9792, rd_minus:  10694, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2480 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4952, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2481 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6272, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2482 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2640, rd_minus:   2646, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2483 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6296, rd_minus:   7060, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2484 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3208, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2485 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20392, rd_minus:  21924, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2486 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11032, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2487 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5358, rd_minus:   5676, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2488 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22842, rd_minus:  25612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2489 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22432, rd_minus:  19762, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2490 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5032, rd_minus:   4186, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2491 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    566, rd_minus:    622, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2492 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12430, rd_minus:  11542, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2493 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15650, rd_minus:  17332, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2494 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3568, rd_minus:   2528, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2495 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    746, rd_minus:    708, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2496 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2568, rd_minus:   2336, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2497 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1676, rd_minus:   1500, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2498 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12866, rd_minus:   9226, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2499 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7620, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2500 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    606, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2501 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2268, rd_minus:   2404, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2502 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3524, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2503 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    872, rd_minus:    872, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2504 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5694, rd_minus:   5060, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2505 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14766, rd_minus:  15306, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2506 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     58, rd_minus:     58, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2507 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     58, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2508 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4604, rd_minus:   4536, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2509 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6246, rd_minus:   6314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2510 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10504, rd_minus:   9590, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2511 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18190, rd_minus:  18432, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2512 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2328, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2513 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2514 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7786, rd_minus:   7580, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2515 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2668, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2516 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  23248, rd_minus:  24172, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2517 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3824, rd_minus:   3772, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2518 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6500, rd_minus:   5940, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2519 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9092, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2520 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5338, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2521 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2522 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    396, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2523 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4256, rd_minus:   2560, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2524 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11902, rd_minus:  12694, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2525 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8546, rd_minus:   7686, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2526 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4108, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2527 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3572, rd_minus:   4472, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2528 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17434, rd_minus:  17230, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2529 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    190, rd_minus:    190, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2530 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    386, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2531 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20920, rd_minus:  19970, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2532 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18018, rd_minus:  16902, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2533 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3518, rd_minus:   3264, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2534 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  31922, rd_minus:  29936, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2535 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8206, rd_minus:   8300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2536 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2512, rd_minus:   2574, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2537 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3618, rd_minus:   3624, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2538 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9408, rd_minus:   9490, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2539 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17454, rd_minus:  17596, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2540 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4644, rd_minus:   4448, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2541 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3596, rd_minus:   5496, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2542 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19290, rd_minus:  19924, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2543 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15800, rd_minus:  17550, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2544 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  24342, rd_minus:  23836, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2545 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13292, rd_minus:  12020, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2546 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16760, rd_minus:  18304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2547 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14892, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2548 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18854, rd_minus:  20058, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2549 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4192, rd_minus:   4952, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2550 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3254, rd_minus:   3740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2551 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4902, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2552 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    344, rd_minus:    230, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2553 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5388, rd_minus:   4194, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2554 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    880, rd_minus:    872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2555 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    538, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2556 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1772, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2557 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  14898, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2558 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1780, rd_minus:   1976, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2559 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9370, rd_minus:  11632, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2560 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    524, rd_minus:    340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2561 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1592, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2562 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1388, rd_minus:   1330, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2563 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1528, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2564 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1676, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2565 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4356, rd_minus:   5056, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2566 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7844, rd_minus:   7990, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2567 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3922, rd_minus:   3560, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2568 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1978, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2569 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2516, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2570 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20216, rd_minus:  20266, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2571 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7952, rd_minus:   6982, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2572 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4318, rd_minus:   5006, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2573 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18196, rd_minus:  16574, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2574 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4160, rd_minus:   4770, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2575 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4180, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2576 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6500, rd_minus:   6472, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2577 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6588, rd_minus:   6228, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2578 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1470, rd_minus:   1524, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2579 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2580 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6744, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2581 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1930, rd_minus:   1690, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2582 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5210, rd_minus:   5888, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2583 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10790, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2584 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8746, rd_minus:   8972, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2585 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15912, rd_minus:  16684, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2586 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20668, rd_minus:  22372, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2587 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  23424, rd_minus:  24740, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2588 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17292, rd_minus:  19854, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2589 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    154, rd_minus:    138, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2590 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5182, rd_minus:   5182, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2591 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6126, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2592 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1394, rd_minus:   1552, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2593 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11800, rd_minus:  15154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2594 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9726, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2595 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1938, rd_minus:   3828, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2596 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22258, rd_minus:  26236, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2597 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9014, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2598 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5720, rd_minus:   5452, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2599 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4800, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2600 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7078, rd_minus:   7992, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2601 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15706, rd_minus:  17776, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2602 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9062, rd_minus:   8966, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2603 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17596, rd_minus:  19512, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2604 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10208, rd_minus:   8596, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2605 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3996, rd_minus:   4704, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2606 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7044, rd_minus:   7312, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2607 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13584, rd_minus:  14908, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2608 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    560, rd_minus:    420, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2609 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    120, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2610 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4518, rd_minus:   5900, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2611 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5776, rd_minus:   5774, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2612 / 4120, payload_bits 4096, end_bits 24
