Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   7904, rd_minus:   7886, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    754, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1135 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     72, rd_minus:     72, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1136 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    514, rd_minus:    412, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1137 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8536, rd_minus:  15144, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1138 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1594, rd_minus:   1360, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1139 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2820, rd_minus:   2904, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1140 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7266, rd_minus:   9060, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1141 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3434, rd_minus:   7476, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1142 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2312, rd_minus:   3364, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1143 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1026, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1144 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    980, rd_minus:    990, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1145 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2708, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1146 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1154, rd_minus:   1642, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1147 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    116, rd_minus:     72, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1148 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3418, rd_minus:   3414, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1149 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3038, rd_minus:   5866, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1150 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    948, rd_minus:    952, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1151 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2914, rd_minus:   2976, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1152 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    710, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1153 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    622, rd_minus:    272, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1154 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1542, rd_minus:   2252, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1155 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9338, rd_minus:   8806, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1156 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  39110, rd_minus:  39268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1157 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2684, rd_minus:   3052, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1158 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    664, rd_minus:    676, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1159 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2144, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1160 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6962, rd_minus:   7650, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1161 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3424, rd_minus:   1768, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1162 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3386, rd_minus:   2738, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1163 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1844, rd_minus:   3620, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1164 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1372, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1165 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3186, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1166 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    944, rd_minus:   2864, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1167 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    398, rd_minus:    270, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1168 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     98, rd_minus:    112, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1169 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    754, rd_minus:   1238, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1170 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1344, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1171 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4492, rd_minus:   4164, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1172 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5302, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1173 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    176, rd_minus:    164, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1174 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    200, rd_minus:     90, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1175 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1760, rd_minus:   4440, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1176 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    112, rd_minus:    110, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6210, rd_minus:   5934, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1944, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1808, rd_minus:   1622, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3270, rd_minus:   2906, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1598, rd_minus:   1418, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5492, rd_minus:   3092, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1632, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3638, rd_minus:   3180, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1736, rd_minus:   1418, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3924, rd_minus:   8232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    184, rd_minus:    484, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     50, rd_minus:    114, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    106, rd_minus:    110, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     74, rd_minus:     74, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3406, rd_minus:   3336, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4336, rd_minus:   7028, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:     78, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    380, rd_minus:    592, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4532, rd_minus:   7328, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1197 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4518, rd_minus:   4568, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1928, rd_minus:   1948, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1390, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1320, rd_minus:   1322, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1696, rd_minus:   1630, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2198, rd_minus:   2210, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2120, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1784, rd_minus:   1996, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6326, rd_minus:   7564, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8470, rd_minus:   9370, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1350, rd_minus:   1640, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3804, rd_minus:   3582, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1822, rd_minus:   1692, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2426, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5652, rd_minus:   3860, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1240, rd_minus:   1992, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2180, rd_minus:   3926, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3448, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    298, rd_minus:    268, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4040, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3332, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7668, rd_minus:   9174, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    924, rd_minus:   1254, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4994, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3284, rd_minus:   3304, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7092, rd_minus:   6360, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4004, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3606, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    272, rd_minus:    316, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3042, rd_minus:   2940, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1228, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    140, rd_minus:    264, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    186, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2956, rd_minus:   3458, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    248, rd_minus:    398, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3628, rd_minus:   5672, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1234 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2592, rd_minus:   3364, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1235 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1108, rd_minus:    952, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1236 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2208, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1237 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2910, rd_minus:   3440, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1238 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3014, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1239 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1588, rd_minus:   1732, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1240 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6504, rd_minus:   6914, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1241 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6664, rd_minus:   6516, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1242 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1920, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1243 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4242, rd_minus:   3650, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1244 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4286, rd_minus:   3892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1245 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3084, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1246 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7304, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1247 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3578, rd_minus:   3826, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1248 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2836, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1249 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2412, rd_minus:   3280, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1250 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    732, rd_minus:    728, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1251 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3236, rd_minus:   3028, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1252 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2930, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1253 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2756, rd_minus:   3408, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1254 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5082, rd_minus:   5390, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1255 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5382, rd_minus:   6492, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2016, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    242, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2822, rd_minus:   3072, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    264, rd_minus:    328, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    582, rd_minus:    428, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    184, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1704, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6184, rd_minus:   6192, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1968, rd_minus:   2024, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    394, rd_minus:    300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3508, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6276, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4412, rd_minus:   4378, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8548, rd_minus:   8370, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15208, rd_minus:  18112, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3698, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    220, rd_minus:    208, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1372, rd_minus:   1516, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1952, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1004, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8806, rd_minus:   9634, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4486, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1874, rd_minus:   1984, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1280 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1790, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1281 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    324, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1282 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2216, rd_minus:   2144, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1283 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2096, rd_minus:   2264, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1284 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5320, rd_minus:   4382, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1285 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5344, rd_minus:   5340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1286 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10342, rd_minus:   9740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1287 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4716, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1288 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9042, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1289 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3360, rd_minus:   3152, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1290 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    204, rd_minus:    300, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1291 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    254, rd_minus:    276, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1292 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4746, rd_minus:   6070, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1293 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4362, rd_minus:   3928, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1294 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4324, rd_minus:   2984, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1295 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4100, rd_minus:   4768, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1296 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2396, rd_minus:   1966, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1297 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5216, rd_minus:   4956, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1298 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    196, rd_minus:    212, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1299 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4774, rd_minus:   4912, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1300 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1976, rd_minus:   1984, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1301 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12028, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1302 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1008, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1303 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1442, rd_minus:   1408, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1304 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11832, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1305 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6474, rd_minus:   6996, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1306 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1356, rd_minus:   1182, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1307 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4628, rd_minus:   4376, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1308 / 2072, payload_bits 2048, end_bits 24
