Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   6920, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2092, rd_minus:   1548, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4016 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12380, rd_minus:  11886, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4017 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1308, rd_minus:   1078, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4018 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1014, rd_minus:   1168, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4019 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1284, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4020 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6296, rd_minus:   4514, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4021 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3894, rd_minus:   4264, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4022 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1600, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4023 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1344, rd_minus:   1260, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4024 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9108, rd_minus:   8540, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4025 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1154, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4026 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2720, rd_minus:   2746, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4027 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1296, rd_minus:   1338, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4028 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9172, rd_minus:   5974, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4029 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2468, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4030 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3982, rd_minus:   4154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4031 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    996, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 4032 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2984, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4033 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3032, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4034 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1040, rd_minus:   1116, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4035 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5220, rd_minus:   5446, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4036 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1516, rd_minus:   1794, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4037 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2072, rd_minus:   1350, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4038 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3332, rd_minus:   2522, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4039 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1280, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4040 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3336, rd_minus:   3602, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4041 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1192, rd_minus:   1570, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4042 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2214, rd_minus:   2626, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4043 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1608, rd_minus:   1876, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4044 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2878, rd_minus:   3000, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4045 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2892, rd_minus:   3622, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4046 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1468, rd_minus:   1420, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4047 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2316, rd_minus:   2958, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4048 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1302, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4049 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4572, rd_minus:   4184, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4050 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2086, rd_minus:   1760, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4051 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5254, rd_minus:   4964, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4052 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    910, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4053 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5498, rd_minus:   6410, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4054 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7542, rd_minus:   7706, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4055 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1390, rd_minus:   1238, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4056 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2378, rd_minus:   2130, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4057 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4042, rd_minus:   3670, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4058 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3092, rd_minus:   3062, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4059 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2094, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 4060 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2484, rd_minus:   2072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4061 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4472, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4062 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2104, rd_minus:   1804, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4063 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    910, rd_minus:    964, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4064 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    376, rd_minus:    398, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4065 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5000, rd_minus:   4618, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4066 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1288, rd_minus:   1356, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4067 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1762, rd_minus:   1718, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4068 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5086, rd_minus:   6204, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4069 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1452, rd_minus:   1460, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4070 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3034, rd_minus:   3146, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4071 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2404, rd_minus:   2240, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4072 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3156, rd_minus:   3856, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4073 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2864, rd_minus:   3728, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4074 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1820, rd_minus:   1718, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4075 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2296, rd_minus:   2674, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4076 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2088, rd_minus:   2196, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4077 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5782, rd_minus:   4940, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4078 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    206, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4079 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1208, rd_minus:   1118, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4080 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3852, rd_minus:   3198, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4081 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5078, rd_minus:   7184, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4082 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     74, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4083 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2634, rd_minus:   2640, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4084 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2336, rd_minus:   2910, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4085 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2170, rd_minus:   1902, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4086 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10240, rd_minus:   9414, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4087 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2164, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4088 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1688, rd_minus:   1818, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4089 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1444, rd_minus:   1428, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4090 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7634, rd_minus:   8692, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4091 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3128, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4092 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4080, rd_minus:   4400, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4093 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3274, rd_minus:   3832, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4094 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1522, rd_minus:   1560, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4095 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1854, rd_minus:   1848, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4096 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3222, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4097 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5644, rd_minus:   6740, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4098 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1136, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4099 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6370, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4100 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4582, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4101 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3226, rd_minus:   2948, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4102 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3004, rd_minus:   2542, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4103 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1300, rd_minus:   1344, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4104 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3468, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4105 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2544, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4106 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    786, rd_minus:    944, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4107 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2870, rd_minus:   2314, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 4108 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3416, rd_minus:   3354, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4109 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4578, rd_minus:   5256, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4110 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6362, rd_minus:   6848, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4111 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    668, rd_minus:    720, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4112 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    784, rd_minus:    812, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4113 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1526, rd_minus:   1568, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4114 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8736, rd_minus:  10150, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4115 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     90, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4116 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     86, rd_minus:     84, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4117 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2492, rd_minus:   2024, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4118 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2348, rd_minus:   2612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4119 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4186, rd_minus:   4048, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4120 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3654, rd_minus:   3696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4121 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1824, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4122 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3112, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4123 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4980, rd_minus:   5132, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4124 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2778, rd_minus:   2966, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4125 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1490, rd_minus:   1920, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4126 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1664, rd_minus:   1658, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4127 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2062, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4128 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2882, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4129 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    980, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4130 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3968, rd_minus:   3918, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4131 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1464, rd_minus:   1518, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4132 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2176, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4133 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    112, rd_minus:    102, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4134 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    108, rd_minus:    120, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4135 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2344, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4136 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1464, rd_minus:   1300, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4137 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2308, rd_minus:   2304, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4138 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2626, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4139 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6920, rd_minus:   5596, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4140 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3008, rd_minus:   4218, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4141 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7554, rd_minus:   7558, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4142 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    182, rd_minus:    174, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4143 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2216, rd_minus:   2434, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 4144 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2516, rd_minus:   1920, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4145 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1960, rd_minus:   1816, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4146 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3656, rd_minus:   4432, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4147 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2186, rd_minus:   2992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4148 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    920, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4149 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2088, rd_minus:   2020, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4150 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3302, rd_minus:   4548, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4151 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2358, rd_minus:   1856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4152 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2206, rd_minus:   2206, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4153 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2884, rd_minus:   3248, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4154 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4302, rd_minus:   4234, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4155 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6378, rd_minus:   7016, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4156 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1438, rd_minus:   1804, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4157 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3148, rd_minus:   2730, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4158 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1964, rd_minus:   1966, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4159 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2026, rd_minus:   2420, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4160 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7462, rd_minus:   7416, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4161 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10330, rd_minus:  10656, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4162 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    238, rd_minus:    302, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4163 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    112, rd_minus:     98, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4164 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    130, rd_minus:    186, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4165 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1030, rd_minus:   1160, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4166 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2776, rd_minus:   1854, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4167 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4008, rd_minus:   4106, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4168 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    432, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4169 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2424, rd_minus:   2202, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4170 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1638, rd_minus:   1610, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4171 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3282, rd_minus:   3174, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4172 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2048, rd_minus:   2108, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4173 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1062, rd_minus:   1084, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4174 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1024, rd_minus:    960, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4175 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1990, rd_minus:   2468, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 4176 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3040, rd_minus:   3932, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4177 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3380, rd_minus:   2736, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4178 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3056, rd_minus:   3048, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4179 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1460, rd_minus:   1326, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4180 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1954, rd_minus:   1662, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4181 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2504, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4182 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4938, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 4183 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    726, rd_minus:    776, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 4184 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    648, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4185 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2344, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4186 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1988, rd_minus:   1744, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 4187 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2966, rd_minus:   3012, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 4188 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9134, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 4189 / 8216, payload_bits 8192, end_bits 24
