Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   7904, rd_minus:   7886, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3186, rd_minus:   3278, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2090 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    302, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2091 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    222, rd_minus:    322, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2092 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4764, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2093 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    440, rd_minus:    300, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2094 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    166, rd_minus:    194, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2095 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3592, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2096 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    262, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2097 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    252, rd_minus:    194, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2098 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1552, rd_minus:   2392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2099 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2972, rd_minus:   1996, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2100 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4936, rd_minus:   4854, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2101 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    176, rd_minus:    174, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2102 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3154, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2103 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    180, rd_minus:    168, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2104 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5504, rd_minus:   5372, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2105 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9602, rd_minus:   8366, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2106 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3092, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2107 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3036, rd_minus:   2890, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2108 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    264, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2109 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2564, rd_minus:   2612, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2110 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1488, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2111 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1556, rd_minus:   1580, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2112 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1648, rd_minus:   1944, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2113 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3848, rd_minus:   2840, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2114 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3076, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2115 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4108, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2116 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    294, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2117 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1264, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2118 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7616, rd_minus:   7816, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2119 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2224, rd_minus:   2218, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2120 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3792, rd_minus:   3780, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2121 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4344, rd_minus:   4152, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2122 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    674, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2123 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    226, rd_minus:    184, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2124 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    250, rd_minus:    200, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2125 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    204, rd_minus:    188, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2126 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    238, rd_minus:    220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2127 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    216, rd_minus:    218, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2128 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4048, rd_minus:   4316, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2129 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1620, rd_minus:   1526, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2130 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2982, rd_minus:   3062, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2131 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6822, rd_minus:   5926, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2132 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2832, rd_minus:   3918, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2133 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    276, rd_minus:    308, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2134 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2516, rd_minus:   2272, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2135 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4756, rd_minus:   7880, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2136 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3512, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2137 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3470, rd_minus:   4072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2138 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    298, rd_minus:    252, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2139 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    252, rd_minus:    304, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2140 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8174, rd_minus:   7330, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2141 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    996, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2142 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     74, rd_minus:     74, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2143 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    344, rd_minus:    422, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2144 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1956, rd_minus:   1148, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2145 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1236, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2146 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1080, rd_minus:    996, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2147 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    804, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2148 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15684, rd_minus:  17392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2149 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    844, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2150 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5568, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2151 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    362, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2152 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    436, rd_minus:    392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2153 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5322, rd_minus:   5006, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2154 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1388, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2155 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1560, rd_minus:   1844, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2156 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5058, rd_minus:   3856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2157 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3648, rd_minus:   3304, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2158 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2316, rd_minus:   2448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2159 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3078, rd_minus:   3996, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2160 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2956, rd_minus:   2928, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2161 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2786, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2162 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6322, rd_minus:   4032, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2163 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4646, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2164 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6970, rd_minus:   7836, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2165 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4444, rd_minus:   3060, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2166 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6124, rd_minus:  10496, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2167 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3320, rd_minus:   4738, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2168 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6224, rd_minus:   5008, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2169 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5100, rd_minus:   5144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2170 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3168, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2171 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1668, rd_minus:   1088, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2172 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8860, rd_minus:   9094, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2173 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2382, rd_minus:   2500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2174 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15690, rd_minus:  15524, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2175 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1752, rd_minus:   2204, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2176 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2550, rd_minus:   3544, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2177 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3396, rd_minus:   3828, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2178 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    430, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2179 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4092, rd_minus:   3760, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2180 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2566, rd_minus:   2340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2181 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1032, rd_minus:   1052, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2182 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2156, rd_minus:   1848, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2183 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    562, rd_minus:    498, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2184 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     42, rd_minus:     50, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2185 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    404, rd_minus:    398, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2186 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4032, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2187 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3108, rd_minus:   3616, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2188 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1822, rd_minus:   1898, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2189 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1054, rd_minus:    962, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2190 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     70, rd_minus:     68, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2191 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1482, rd_minus:   1384, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2192 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1024, rd_minus:   2592, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2193 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2068, rd_minus:   1088, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2194 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    512, rd_minus:    750, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2195 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1760, rd_minus:   2588, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2196 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1346, rd_minus:   1470, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2197 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2322, rd_minus:   2318, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2198 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    816, rd_minus:    840, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2199 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    960, rd_minus:   1744, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2200 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1332, rd_minus:   1452, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2201 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1548, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2202 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1530, rd_minus:   1390, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2203 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2654, rd_minus:   3084, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2204 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1538, rd_minus:   1530, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2205 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1500, rd_minus:   1268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2206 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1346, rd_minus:   1348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2207 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    118, rd_minus:    118, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2208 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1836, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2209 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1858, rd_minus:   1864, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2210 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1244, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2211 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1504, rd_minus:   1720, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2212 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2188, rd_minus:   2224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2213 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1820, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2214 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1360, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2215 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5068, rd_minus:   5676, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2216 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1680, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2217 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2336, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2218 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4704, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2219 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1096, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2220 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3828, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2221 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3808, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2222 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1978, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2223 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1540, rd_minus:   2062, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2224 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2118, rd_minus:   2368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2225 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1758, rd_minus:   2130, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2226 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3364, rd_minus:   2344, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2227 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    328, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2228 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    134, rd_minus:    290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2229 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    306, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2230 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12146, rd_minus:  12202, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2231 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4246, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2232 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    222, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2233 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    310, rd_minus:    228, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2234 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    298, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2235 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    350, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2236 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1810, rd_minus:   1948, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2237 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    104, rd_minus:     94, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2238 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2840, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2239 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11164, rd_minus:   5164, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2240 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4686, rd_minus:   4692, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2241 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    680, rd_minus:    536, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2242 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    494, rd_minus:    564, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2243 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2252, rd_minus:   2212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2244 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    248, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2245 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3556, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2246 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    188, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2247 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    244, rd_minus:    220, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2248 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3416, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2249 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    246, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2250 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4028, rd_minus:   9908, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2251 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    212, rd_minus:    226, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2252 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2744, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2253 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3300, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2254 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    348, rd_minus:    344, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2255 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    330, rd_minus:    336, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2256 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6184, rd_minus:   6018, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2257 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1016, rd_minus:   1184, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2258 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2508, rd_minus:   2458, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2259 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1244, rd_minus:   1244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2260 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4788, rd_minus:   7720, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2261 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4820, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2262 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1420, rd_minus:   1464, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2263 / 4120, payload_bits 4096, end_bits 24
