Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   6920, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2516, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2486 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7040, rd_minus:   5732, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2487 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2516, rd_minus:   2322, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2488 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2496, rd_minus:   1848, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2489 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2028, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2490 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2230, rd_minus:   2714, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2491 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2254, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2492 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1424, rd_minus:   1232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2493 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    852, rd_minus:    832, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2494 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    838, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2495 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2358, rd_minus:   2834, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2496 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1786, rd_minus:   1796, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2497 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1266, rd_minus:   1224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2498 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1382, rd_minus:   1332, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2499 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2620, rd_minus:   3088, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2500 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2950, rd_minus:   3030, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2501 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2602, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2502 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4130, rd_minus:   4168, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2503 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    854, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2504 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2226, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2505 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4018, rd_minus:   4226, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2506 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5712, rd_minus:   4284, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2507 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1858, rd_minus:   1428, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2508 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    664, rd_minus:    596, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2509 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1426, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2510 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:   1458, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2511 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3776, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2512 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2872, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2513 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1208, rd_minus:   1170, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2514 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1572, rd_minus:   1416, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2515 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4844, rd_minus:   5964, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2516 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    836, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2517 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4172, rd_minus:   2884, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2518 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6460, rd_minus:   6120, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2519 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1630, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2520 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1372, rd_minus:   1304, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2521 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10474, rd_minus:   9608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2522 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1788, rd_minus:   1742, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2523 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1348, rd_minus:   1098, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2524 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13984, rd_minus:  16808, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2525 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5472, rd_minus:   3922, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2526 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3570, rd_minus:   3368, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2527 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4556, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2528 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4516, rd_minus:   5800, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2529 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5456, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2530 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4432, rd_minus:   2892, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2531 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6696, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2532 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1628, rd_minus:   1888, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2533 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5124, rd_minus:   6072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2534 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2296, rd_minus:   2512, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2535 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2960, rd_minus:   3842, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2536 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7704, rd_minus:   9376, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2537 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12840, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2538 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1772, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2539 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2196, rd_minus:   2218, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2540 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21136, rd_minus:  21116, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2541 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3766, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2542 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4664, rd_minus:   7256, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2543 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5410, rd_minus:   5230, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2544 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    698, rd_minus:    604, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2545 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1278, rd_minus:   1398, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2546 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2138, rd_minus:   2138, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2547 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1688, rd_minus:   2216, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2548 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17434, rd_minus:  18820, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2549 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4160, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2550 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3720, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2551 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5540, rd_minus:   6856, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2552 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    752, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2553 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1144, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2554 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2436, rd_minus:   2766, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2555 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9210, rd_minus:   9142, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2556 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  35312, rd_minus:  36802, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2557 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3850, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2558 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2984, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2559 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1764, rd_minus:   1784, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2560 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    928, rd_minus:   1016, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2561 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2412, rd_minus:   2602, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2562 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3822, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2563 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5034, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2564 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    958, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2565 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2612, rd_minus:   2838, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2566 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4150, rd_minus:   4546, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2567 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2260, rd_minus:   2328, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2568 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2730, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2569 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2776, rd_minus:   3412, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2570 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3808, rd_minus:   4080, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2571 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2458, rd_minus:   2458, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2572 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3124, rd_minus:   3732, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2573 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2282, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2574 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3548, rd_minus:   3552, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2575 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1682, rd_minus:   1856, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2576 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3132, rd_minus:   4368, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2577 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3644, rd_minus:   5492, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2578 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4532, rd_minus:   5914, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2579 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13962, rd_minus:  16266, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2580 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4040, rd_minus:   5640, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2581 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5464, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2582 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4460, rd_minus:   3958, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2583 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3620, rd_minus:   5268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2584 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16200, rd_minus:  14614, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2585 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    664, rd_minus:    752, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2586 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4324, rd_minus:   5980, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2587 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    416, rd_minus:    528, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2588 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6424, rd_minus:   5540, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2589 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4308, rd_minus:   3520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2590 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5114, rd_minus:   5418, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2591 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6468, rd_minus:   4738, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2592 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7604, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2593 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5208, rd_minus:   7276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2594 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5670, rd_minus:   5504, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2595 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3230, rd_minus:   3166, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2596 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6924, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2597 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1124, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2598 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    860, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2599 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14786, rd_minus:  13364, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2600 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2672, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2601 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  25248, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2602 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7458, rd_minus:   6788, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2603 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    896, rd_minus:    762, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2604 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    718, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2605 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1696, rd_minus:   1750, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2606 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1756, rd_minus:   1870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2607 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3120, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2608 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    832, rd_minus:    882, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2609 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1138, rd_minus:   1122, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2610 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    564, rd_minus:    640, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2611 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2776, rd_minus:   2764, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2612 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1162, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2613 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3448, rd_minus:   3620, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2614 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3624, rd_minus:   3114, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2615 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4466, rd_minus:   4678, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2616 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3982, rd_minus:   4570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2617 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1880, rd_minus:   1892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2618 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4108, rd_minus:   4412, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2619 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1056, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2620 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1896, rd_minus:   1846, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2621 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1264, rd_minus:   1442, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2622 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4174, rd_minus:   4192, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2623 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2334, rd_minus:   2548, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2624 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1516, rd_minus:   1790, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2625 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2300, rd_minus:   2428, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2626 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4334, rd_minus:   4258, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2627 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2182, rd_minus:   2566, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2628 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2560, rd_minus:   2474, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2629 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1504, rd_minus:   1508, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2630 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4582, rd_minus:   4624, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2631 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3816, rd_minus:   3716, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2632 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1908, rd_minus:   2032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2633 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1714, rd_minus:   1836, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2634 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1990, rd_minus:   2054, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2635 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4502, rd_minus:   4604, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2636 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2460, rd_minus:   2786, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2637 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2194, rd_minus:   2118, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2638 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1160, rd_minus:   1002, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2639 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4124, rd_minus:   4580, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2640 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2308, rd_minus:   2320, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2641 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4246, rd_minus:   4606, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2642 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3102, rd_minus:   3034, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2643 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   2234, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2644 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2274, rd_minus:   2452, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2645 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1656, rd_minus:   1656, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2646 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1942, rd_minus:   1976, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2647 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1296, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2648 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7584, rd_minus:   7096, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2649 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2048, rd_minus:   2030, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2650 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4164, rd_minus:   4666, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2651 / 4120, payload_bits 4096, end_bits 24
K

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

[HIDE] rd_plus:   1306, rd_minus:   1290, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2652 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3978, rd_minus:   3980, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2653 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1488, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2654 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4012, rd_minus:   4656, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2655 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1756, rd_minus:   2194, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2656 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1382, rd_minus:   1524, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2657 / 4120, payload_bits 4096, end_bits 24
