Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   6920, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19096, rd_minus:  23460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1061 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2120, rd_minus:   2154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1062 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1262, rd_minus:   1348, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1063 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1656, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1064 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1404, rd_minus:   1296, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1065 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    994, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1066 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1067 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     68, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1068 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    738, rd_minus:    746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1069 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4344, rd_minus:   4484, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1070 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1800, rd_minus:   2356, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1071 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4522, rd_minus:   4348, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1072 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5742, rd_minus:   5530, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1073 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17508, rd_minus:  15626, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1074 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5096, rd_minus:   4630, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1075 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5104, rd_minus:   4662, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1076 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1077 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1076, rd_minus:   1016, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1078 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6470, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1079 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1942, rd_minus:   2290, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1080 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1604, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1081 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2098, rd_minus:   2070, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1082 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11952, rd_minus:  11746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1083 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3534, rd_minus:   3578, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1084 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5094, rd_minus:   4444, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1085 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23152, rd_minus:  50980, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1086 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2832, rd_minus:   2426, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1087 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    584, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1088 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1926, rd_minus:   2020, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1089 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1906, rd_minus:   1976, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1090 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3288, rd_minus:   3502, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1091 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2576, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1092 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4444, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1093 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2076, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1094 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    920, rd_minus:   1202, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1095 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2118, rd_minus:   2080, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1096 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1376, rd_minus:   1220, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1097 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1260, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1098 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    912, rd_minus:    892, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1099 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1810, rd_minus:   1482, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1100 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2380, rd_minus:   2582, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1101 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4060, rd_minus:   4422, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1102 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    256, rd_minus:    324, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1103 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7534, rd_minus:   6994, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1104 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1456, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1105 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1200, rd_minus:   1198, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1106 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8304, rd_minus:   9662, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1107 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5102, rd_minus:   5858, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1108 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4256, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1109 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2886, rd_minus:   3020, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1110 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2418, rd_minus:   1670, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1111 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    968, rd_minus:    912, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1112 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17452, rd_minus:  17532, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1113 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2904, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1114 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1004, rd_minus:   1122, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1115 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    536, rd_minus:    464, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1116 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2256, rd_minus:   2190, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1117 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1724, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1118 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5620, rd_minus:   5404, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1119 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3596, rd_minus:   3168, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1120 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2460, rd_minus:   5912, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1121 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9878, rd_minus:   8104, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1122 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2234, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1123 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1558, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1124 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10178, rd_minus:   9686, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1125 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3478, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1126 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1912, rd_minus:   1888, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1127 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    668, rd_minus:    680, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1128 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1780, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1129 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4934, rd_minus:   5712, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1130 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    554, rd_minus:    534, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1131 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1730, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1132 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    114, rd_minus:    146, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1133 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1896, rd_minus:   2096, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1134 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1256, rd_minus:   1344, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1135 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7256, rd_minus:  11496, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1136 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6092, rd_minus:   6480, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1137 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5668, rd_minus:   6694, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1138 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9536, rd_minus:   9996, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1139 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1300, rd_minus:   1248, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1140 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1514, rd_minus:   1670, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1141 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18534, rd_minus:  23118, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1142 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16976, rd_minus:  20676, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1143 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9454, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1144 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8750, rd_minus:   7266, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1145 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17158, rd_minus:  18870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1146 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6470, rd_minus:   6196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1147 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17422, rd_minus:  17560, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1148 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8182, rd_minus:   8140, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1149 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1820, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1150 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14018, rd_minus:  16874, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1151 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3924, rd_minus:   4030, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1152 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3972, rd_minus:   3776, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1153 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1592, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1154 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2714, rd_minus:   2774, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1155 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  39566, rd_minus:  37752, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1156 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  35094, rd_minus:  30792, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1157 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5442, rd_minus:   5128, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1158 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5002, rd_minus:   4364, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1159 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1188, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1160 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8196, rd_minus:   8190, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1161 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17790, rd_minus:  17684, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1162 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1028, rd_minus:   1474, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1163 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3728, rd_minus:   3700, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1164 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     86, rd_minus:     86, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1165 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    146, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1166 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1712, rd_minus:   1214, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1167 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1360, rd_minus:   1452, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1168 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    664, rd_minus:    772, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1169 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2532, rd_minus:   2758, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1170 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1906, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1171 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6494, rd_minus:   5854, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1172 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1124, rd_minus:   1058, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1173 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1492, rd_minus:   1442, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1174 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5150, rd_minus:   5448, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1175 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3328, rd_minus:   3406, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1176 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     96, rd_minus:     96, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2960, rd_minus:   3154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8012, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6000, rd_minus:   4822, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2216, rd_minus:   1926, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2378, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1118, rd_minus:   1088, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1046, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    146, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    120, rd_minus:    124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1428, rd_minus:   1592, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2136, rd_minus:   2218, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2062, rd_minus:   2174, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:   1056, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1442, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4128, rd_minus:   5878, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2946, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2956, rd_minus:   4852, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:     66, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    436, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1456, rd_minus:   1606, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1197 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1348, rd_minus:   1520, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1394, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3452, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    144, rd_minus:    140, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1970, rd_minus:   1862, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2908, rd_minus:   3100, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1170, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3062, rd_minus:   2700, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1138, rd_minus:   1316, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2340, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2782, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1740, rd_minus:   1414, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1966, rd_minus:   1936, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3364, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4198, rd_minus:   4516, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2236, rd_minus:   2240, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1440, rd_minus:   1492, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2434, rd_minus:   2574, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1720, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3416, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5330, rd_minus:   5068, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1742, rd_minus:   1950, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4952, rd_minus:   5360, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1340, rd_minus:   1376, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1992, rd_minus:   2092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8716, rd_minus:   8272, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1414, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7088, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5114, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3472, rd_minus:   3542, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3656, rd_minus:   5284, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3958, rd_minus:   3632, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5064, rd_minus:   5678, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2846, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    984, rd_minus:   1004, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    894, rd_minus:    852, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1234 / 2072, payload_bits 2048, end_bits 24
