Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   1292, rd_minus:   1362, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2116, rd_minus:   2188, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1895 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3036, rd_minus:   2338, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1896 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2144, rd_minus:   2232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1897 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  18694, rd_minus:  20088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1898 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    488, rd_minus:    496, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1899 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     76, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1900 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5782, rd_minus:  10448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1901 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8486, rd_minus:  11258, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1902 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3526, rd_minus:   3294, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1903 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10808, rd_minus:  10784, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1904 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    562, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1905 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7940, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1906 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10498, rd_minus:   9648, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1907 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7386, rd_minus:   7422, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1908 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  13594, rd_minus:  11408, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1909 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  23480, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1910 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4404, rd_minus:   5260, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1911 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2942, rd_minus:   3010, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1912 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    256, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1913 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2464, rd_minus:   2400, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1914 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5564, rd_minus:   5212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1915 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  24022, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1916 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    318, rd_minus:    332, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1917 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2816, rd_minus:   4180, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1918 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4334, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1919 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2892, rd_minus:   2836, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1920 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6850, rd_minus:   3672, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1921 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2112, rd_minus:   2478, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1922 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2304, rd_minus:   6320, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1923 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    252, rd_minus:    334, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1924 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    112, rd_minus:    132, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1925 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3416, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1926 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2780, rd_minus:   5520, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1927 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6496, rd_minus:   6450, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1928 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5324, rd_minus:   8860, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1929 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12456, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1930 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3538, rd_minus:   4378, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1931 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4004, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1932 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3228, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1933 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2156, rd_minus:   1870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1934 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2362, rd_minus:   2596, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1935 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3340, rd_minus:   4902, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1936 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1890, rd_minus:   4880, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1937 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    286, rd_minus:    242, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1938 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    254, rd_minus:    222, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1939 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     50, rd_minus:     46, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1940 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5646, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1941 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1376, rd_minus:   1392, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1942 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2096, rd_minus:   2258, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1943 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4408, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1944 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1546, rd_minus:   1828, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1945 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1878, rd_minus:   1846, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1946 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1788, rd_minus:   1826, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1947 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    136, rd_minus:    112, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1948 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    384, rd_minus:    380, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1949 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2932, rd_minus:   2986, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1950 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3562, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1951 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  23864, rd_minus:  25256, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1952 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6314, rd_minus:   4694, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1953 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2484, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1954 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6514, rd_minus:   6268, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1955 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3302, rd_minus:   3070, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1956 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8058, rd_minus:   8518, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1957 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4530, rd_minus:   4754, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1958 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  23086, rd_minus:  23910, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1959 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4640, rd_minus:   5408, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1960 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2518, rd_minus:   2510, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1961 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1366, rd_minus:   1266, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1962 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3868, rd_minus:   2772, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1963 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17936, rd_minus:  23750, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1964 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11000, rd_minus:  11858, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1965 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  21794, rd_minus:   9834, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1966 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8018, rd_minus:   5946, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1967 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4110, rd_minus:   3518, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1968 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6694, rd_minus:   6882, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1969 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9884, rd_minus:  10324, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1970 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17092, rd_minus:  18660, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1971 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5930, rd_minus:   5800, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1972 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6526, rd_minus:   7616, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1973 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6996, rd_minus:   6072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1974 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8110, rd_minus:   8158, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1975 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6762, rd_minus:   6794, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1976 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3034, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1977 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10300, rd_minus:   7784, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1978 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8768, rd_minus:   8762, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1979 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1948, rd_minus:   1932, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1980 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3752, rd_minus:   5072, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1981 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1388, rd_minus:   1268, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1982 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1496, rd_minus:   1504, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1983 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9834, rd_minus:  13040, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1984 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5940, rd_minus:   7140, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1985 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2494, rd_minus:   2934, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1986 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2990, rd_minus:   4572, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1987 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3690, rd_minus:   3792, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1988 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4864, rd_minus:   5100, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1989 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4506, rd_minus:   4268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1990 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    648, rd_minus:    658, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1991 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3418, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1992 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9348, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1993 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  16550, rd_minus:  13570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1994 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    586, rd_minus:    412, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1995 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7364, rd_minus:   6966, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1996 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    160, rd_minus:    174, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1997 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7864, rd_minus:   7834, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1998 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7440, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1999 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1068, rd_minus:    902, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2000 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4972, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2001 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4194, rd_minus:   4166, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2002 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1104, rd_minus:   1106, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2003 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5046, rd_minus:   4324, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2004 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5296, rd_minus:   5226, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2005 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  21396, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2006 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1576, rd_minus:   1408, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2007 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2980, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2008 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8090, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2009 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8614, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2010 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3116, rd_minus:   3322, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2011 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8218, rd_minus:   8240, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2012 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2756, rd_minus:   3546, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2013 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  16688, rd_minus:  20734, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2014 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4874, rd_minus:   4720, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2015 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3122, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2016 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17118, rd_minus:  25154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2017 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3464, rd_minus:   3240, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2018 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6696, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2019 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1940, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2020 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3246, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2021 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7932, rd_minus:   8124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2022 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8552, rd_minus:  10846, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2023 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  40422, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2024 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5894, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2025 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1508, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2026 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11054, rd_minus:  10746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2027 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2550, rd_minus:   2462, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2028 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7408, rd_minus:   7728, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2029 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4210, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2030 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2894, rd_minus:   2984, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2031 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  15208, rd_minus:  16530, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2032 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3700, rd_minus:   3562, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2033 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5664, rd_minus:   5412, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2034 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12378, rd_minus:  16716, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2035 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2496, rd_minus:   2428, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2036 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5086, rd_minus:   3998, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2037 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2024, rd_minus:   1990, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2038 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2908, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2039 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5854, rd_minus:   5674, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2040 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4158, rd_minus:   3944, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2041 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1560, rd_minus:   1388, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2042 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  15580, rd_minus:  18352, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2043 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5814, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2044 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    706, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2045 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7836, rd_minus:   6048, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2046 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6476, rd_minus:   6950, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2047 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8908, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2048 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2620, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2049 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  20628, rd_minus:  18780, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2050 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7092, rd_minus:   7098, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2051 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3680, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2052 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1870, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2053 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  14096, rd_minus:  12904, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2054 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2700, rd_minus:   2700, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2055 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  18336, rd_minus:  20298, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2056 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9458, rd_minus:  10126, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2057 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3512, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2058 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    608, rd_minus:    718, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2059 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1002, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2060 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9350, rd_minus:  13808, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2061 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2608, rd_minus:   2932, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2062 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1754, rd_minus:   1788, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2063 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4408, rd_minus:   4220, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2064 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17534, rd_minus:  18430, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2065 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4350, rd_minus:   4400, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2066 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4120, rd_minus:   4648, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2067 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10138, rd_minus:  11480, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2068 / 8216, payload_bits 8192, end_bits 24
