Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   1292, rd_minus:   1362, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19650, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1107 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3624, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1108 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4842, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1109 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    406, rd_minus:    394, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1110 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2828, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1111 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6368, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1112 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11004, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1113 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10832, rd_minus:  12158, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1114 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    796, rd_minus:    988, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1115 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10550, rd_minus:  12130, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1116 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7934, rd_minus:   8962, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1117 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15070, rd_minus:  19658, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1118 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21846, rd_minus:  19536, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1119 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12970, rd_minus:  14844, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1120 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17412, rd_minus:  16306, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1121 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3336, rd_minus:   3244, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1122 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8024, rd_minus:   7862, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1123 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3564, rd_minus:   3060, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1124 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    688, rd_minus:    392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1125 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1028, rd_minus:   1404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1126 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9530, rd_minus:   9626, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1127 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3524, rd_minus:   3840, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1128 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1766, rd_minus:   1730, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1129 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11870, rd_minus:  13294, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1130 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4954, rd_minus:   5790, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1131 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5870, rd_minus:   6558, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1132 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10202, rd_minus:  10900, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1133 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11912, rd_minus:  10688, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1134 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  35258, rd_minus:  35086, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1135 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7750, rd_minus:   8016, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1136 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1284, rd_minus:   1184, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1137 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1444, rd_minus:   2012, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1138 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3364, rd_minus:   3456, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1139 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7680, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1140 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2516, rd_minus:   2310, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1141 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3880, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1142 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5034, rd_minus:   5378, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1143 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4298, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1144 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5728, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1145 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5316, rd_minus:   5276, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1146 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4778, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1147 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2724, rd_minus:   2196, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1148 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6924, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1149 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7428, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1150 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6068, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1151 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  24074, rd_minus:  22284, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1152 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4928, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1153 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    410, rd_minus:    424, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1154 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6586, rd_minus:   6660, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1155 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21672, rd_minus:  19650, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1156 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2086, rd_minus:   2078, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1157 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4176, rd_minus:   3428, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1158 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2154, rd_minus:   1372, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1159 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4102, rd_minus:   4178, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1160 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10742, rd_minus:  10898, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1161 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4590, rd_minus:   6314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1162 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12020, rd_minus:  12096, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1163 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4668, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1164 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23370, rd_minus:  23378, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1165 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10386, rd_minus:  10562, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1166 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    352, rd_minus:    354, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1167 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5196, rd_minus:   3426, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1168 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4074, rd_minus:   3388, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1169 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2952, rd_minus:   2808, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1170 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19580, rd_minus:  21670, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1171 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16064, rd_minus:  19314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1172 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4024, rd_minus:   4656, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1173 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4208, rd_minus:   5500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1174 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2740, rd_minus:   3908, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1175 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  34774, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1176 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  26222, rd_minus:  26032, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9194, rd_minus:   9644, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4518, rd_minus:   4440, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2060, rd_minus:   2176, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3356, rd_minus:   4648, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8924, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4306, rd_minus:   4330, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    410, rd_minus:    766, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8558, rd_minus:   6500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  31262, rd_minus:  31172, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18652, rd_minus:  17536, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2652, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    202, rd_minus:    136, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3412, rd_minus:   2888, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2414, rd_minus:   2002, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2206, rd_minus:   2686, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2008, rd_minus:   1612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2658, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1872, rd_minus:   1974, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1644, rd_minus:   1312, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6648, rd_minus:   6970, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1197 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1640, rd_minus:   1646, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1580, rd_minus:   1544, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12688, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1172, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    160, rd_minus:    166, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3432, rd_minus:   2432, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17002, rd_minus:  16754, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8912, rd_minus:   5964, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3462, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6170, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2072, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2716, rd_minus:   2498, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1642, rd_minus:   1690, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7194, rd_minus:   7170, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7402, rd_minus:   6952, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8674, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9898, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4202, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18546, rd_minus:  16472, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    332, rd_minus:    332, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9608, rd_minus:  10634, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3652, rd_minus:   4458, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18984, rd_minus:  19300, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2814, rd_minus:   2990, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15484, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3060, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23564, rd_minus:  25096, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15374, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    728, rd_minus:    584, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13622, rd_minus:  10142, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  14812, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4844, rd_minus:   4424, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18732, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4736, rd_minus:   4668, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9640, rd_minus:   9758, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6606, rd_minus:   7258, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2644, rd_minus:   2456, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1234 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11000, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1235 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2658, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1236 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2556, rd_minus:   2906, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1237 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1602, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1238 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  22314, rd_minus:  25284, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1239 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8780, rd_minus:   9176, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1240 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  66952, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1241 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4648, rd_minus:   5282, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1242 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16162, rd_minus:  25850, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1243 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1522, rd_minus:   1676, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1244 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10084, rd_minus:  11998, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1245 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6340, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1246 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14384, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1247 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3240, rd_minus:   3412, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1248 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2206, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1249 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6146, rd_minus:  10266, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1250 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6740, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1251 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16912, rd_minus:  15730, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1252 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7148, rd_minus:   5486, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1253 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4628, rd_minus:   4492, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1254 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    102, rd_minus:    102, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1255 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3204, rd_minus:   3588, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14850, rd_minus:  12732, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5830, rd_minus:   5878, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3952, rd_minus:   6088, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    302, rd_minus:    364, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5790, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  22548, rd_minus:  18722, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5280, rd_minus:   6176, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5078, rd_minus:   4144, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9728, rd_minus:   8740, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3596, rd_minus:   3554, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3576, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10886, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11654, rd_minus:  11654, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    630, rd_minus:    596, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9256, rd_minus:  10122, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15656, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3672, rd_minus:   4324, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1190, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    132, rd_minus:    132, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    492, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    104, rd_minus:    104, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  22724, rd_minus:  20344, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8922, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11032, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1280 / 2072, payload_bits 2048, end_bits 24
